STFID,SQ_MILES,POP_DEN,MINORITY_D,POP2000,WHITE,MINORITY,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,min_per,min_pop2,WHITE_DEN,Shape_Leng,Shape_Area,PER_min
"261635458004",0.10747525449,9202.11824255000,3414.73952985000,"989","666","417","168","0","36","1","50","68","94","0",0.00000000000,6196.77527759000,2178.26678586000,278174.66069799999,0.32659251769
"261635262001",0.12411019201,11755.68240110000,7106.58799024000,"1459","739","1081","207","5","3","0","199","306","361","0",0.00000000000,5954.38608252000,3081.74230539000,321258.79069200001,0.49348869088
"261635263001",0.05792464043,10375.54994720000,8493.79463231000,"601","178","551","321","7","4","0","59","32","128","0",0.00000000000,3072.95822063000,2383.01330471000,149938.55041699999,0.70382695508
"261635264003",0.13461493537,7710.88287626000,6849.16571475000,"1038","157","1101","687","8","0","0","179","7","220","0",0.00000000000,1166.28960653000,2481.29989872000,348456.11460700002,0.84874759152
"261635262002",0.09269002555,12396.15582310000,8404.35629779000,"1149","577","964","279","10","0","0","185","98","392","0",0.00000000000,6225.04952994000,2780.41342197000,239928.50150099999,0.49782419495
"261635456004",0.09595719169,9462.55287417000,4356.10914252000,"908","513","471","185","3","17","0","53","137","76","0",0.00000000000,5346.13394763000,2244.32443187000,248368.30657300001,0.43502202643
"261635456005",0.10569282384,9092.38645587000,4323.85079119000,"961","536","504","203","4","23","0","47","148","79","0",0.00000000000,5071.29983387000,2291.55389373000,273566.06030100002,0.44224765869
"261635456003",0.09628711414,10105.19433170000,3167.60973399000,"973","719","345","83","3","3","0","40","125","91","0",0.00000000000,7467.25048767000,2245.19667873000,249223.19632900000,0.26104830421
"261635456002",0.09540557544,9936.52619976000,4433.70314610000,"948","553","444","182","7","12","0","21","173","49","0",0.00000000000,5796.30694986000,2235.12798342000,246942.51292400001,0.41666666667
"261635456001",0.12199097357,9869.58268123000,4024.88795389000,"1204","756","527","97","2","11","0","36","302","79","0",0.00000000000,6197.17982310000,2413.78142183000,315756.04692599998,0.37209302326
"261635736005",0.07483325046,11719.38937110000,2659.24570678000,"877","692","219","26","2","11","0","20","126","34","0",0.00000000000,9247.22627683000,1882.82190315000,193702.06072000001,0.21094640821
"261635736006",0.43353706646,2509.58933887000,592.79821699500,"1088","854","263","13","6","8","0","6","201","29","0",0.00000000000,1969.84310239000,4870.51403183000,1122191.82058000006,0.21507352941
"261635737005",0.11564336891,15184.61470390000,4124.75012174000,"1756","1312","488","8","2","16","0","11","407","44","0",0.00000000000,11345.22465350000,2184.37791117000,299334.23960700002,0.25284738041
"261635166003",0.11226706920,2476.23815230000,2485.14548378000,"278","0","281","272","0","0","0","2","4","3","0",0.00000000000,0.00000000000,2290.36943573000,290644.06774099998,1.00000000000
"261635739001",0.21239751926,10659.25820540000,2165.75034208000,"2264","1852","478","20","3","62","1","18","308","66","0",0.00000000000,8719.49920334000,3252.59704562000,549765.15933800000,0.18197879859
"261635165001",0.50196556946,2988.25276324000,2292.98595366000,"1500","378","1160","1036","1","37","0","9","39","38","0",0.00000000000,753.03969633800,7397.78434614000,1299515.84317000001,0.74800000000
"261635263002",0.12330260353,10462.06619370000,7615.41097356000,"1290","615","1210","337","11","7","0","271","49","535","0",0.00000000000,4987.72923188000,2375.88006594000,319171.84827900003,0.52325581395
"261635221001",0.14967653951,5084.29712818000,5064.25390692000,"761","7","765","740","1","0","0","7","6","11","0",0.00000000000,46.76751629080,3012.81043655000,387455.84876800003,0.99080157687
"261635715003",0.36776968532,2001.25249410000,198.49379357300,"736","674","78","1","3","24","0","5","29","16","0",0.00000000000,1832.66872422000,5808.10440916000,951864.88907699997,0.08423913043
"261635254003",0.19530496879,5084.35605179000,5022.91368259000,"993","19","989","946","3","0","5","8","12","15","0",0.00000000000,97.28375124280,2867.69533064000,505566.81841800001,0.98086606244
"261635716001",0.20326627839,2720.56931612000,255.82206950900,"553","509","52","22","1","4","0","0","17","8","0",0.00000000000,2504.10448807000,3611.75113611000,526090.27411300002,0.07956600362
"261635716003",0.12045474200,3893.57855262000,547.92363427000,"469","427","72","6","2","17","0","6","11","30","0",0.00000000000,3544.89987626000,3597.25258420000,311755.29754100001,0.08955223881
"261635716002",0.34274130784,1756.42674587000,154.63557729400,"602","564","58","0","2","0","0","5","31","20","0",0.00000000000,1645.55595460000,4489.45490332000,887071.18317600002,0.06312292359
"261635722005",0.22539588947,6956.64860480000,563.45304388400,"1568","1486","140","4","7","29","0","13","29","58","0",0.00000000000,6592.84427725000,3400.17486339000,583340.87872599997,0.05229591837
"261635721001",0.24687878304,7234.31952305000,490.11907183000,"1786","1695","131","5","10","24","0","10","42","40","0",0.00000000000,6865.71757647000,3206.66969677000,638955.98154700000,0.05095184770
"261635721005",0.24741995046,5488.64389268000,371.83743602900,"1358","1297","99","6","5","16","0","7","27","38","0",0.00000000000,5242.09950575000,3174.98124296000,640349.85661500006,0.04491899853
"261635722004",0.31746980801,5906.07343652000,809.52579903200,"1875","1670","268","79","2","55","0","11","58","63","0",0.00000000000,5260.34274079000,4663.80145263000,821627.58578400000,0.10933333333
"261635722001",0.10068128204,6843.37729949000,407.22564481700,"689","659","41","8","0","6","0","0","16","11","0",0.00000000000,6545.40731547000,2389.93000561000,260572.26035299999,0.04354136430
"261635678003",0.12554612204,6746.52459377000,454.01641304000,"847","790","70","3","3","26","0","13","12","13","0",0.00000000000,6292.50818073000,2879.86635215000,324895.87912900001,0.06729634002
"261635691001",0.15674540310,6481.84878093000,210.53248993200,"1016","994","36","0","5","2","0","3","12","14","0",0.00000000000,6341.49378764000,2817.65528222000,405661.16807900002,0.02165354331
"261635691005",0.18351287151,3160.54124836000,38.14446334220,"580","576","8","1","0","0","0","1","2","4","0",0.00000000000,3138.74441216000,2803.74673905000,474930.98557299998,0.00689655172
"261635205001",0.18551354518,9907.63234137000,9605.76759103000,"1838","75","1791","1728","5","9","0","9","12","28","0",0.00000000000,404.28314777100,3041.08975207000,480244.19394500001,0.95919477693
"261635678002",0.34846461293,3673.25677421000,238.18774395300,"1280","1222","91","10","9","20","0","8","11","33","0",0.00000000000,3506.81232663000,4897.63614097000,901780.12129599997,0.04531250000
"261635678004",0.34090919094,5816.79829315000,959.19971853700,"1983","1686","340","163","19","41","1","13","60","43","0",0.00000000000,4945.59854879000,4443.45733635000,882219.12024600001,0.14977307110
"261635654001",0.35215307449,10520.99291020000,3495.63893995000,"3705","2554","1280","509","13","436","6","49","138","129","0",0.00000000000,7252.52790627000,3856.55228107000,911308.61135000002,0.31066126856
"261635693001",0.14292840437,6772.62160923000,398.80106583300,"968","925","59","17","10","4","0","2","10","16","0",0.00000000000,6471.77168237000,2599.10459683000,369895.25063800003,0.04442148760
"261635678001",0.28094928469,3676.82018180000,601.53205297500,"1033","898","179","66","5","37","0","10","17","44","0",0.00000000000,3196.30641167000,4822.86851589000,727064.27767200000,0.13068731849
"261635694003",0.42517727753,3551.45977882000,329.27441658000,"1510","1399","142","32","7","32","1","2","37","31","0",0.00000000000,3290.39220568000,5604.69341466000,1100319.48043000000,0.07350993377
"261635694001",0.14939717203,5602.51568768000,167.33917824600,"837","822","25","3","3","2","0","0","7","10","0",0.00000000000,5502.11218073000,2560.57566766000,386628.14492400002,0.01792114695
"261635655001",0.34091814364,1478.36074262000,146.66277208500,"504","460","51","23","3","10","0","1","7","7","0",0.00000000000,1349.29750318000,5239.08471146000,882223.65365999995,0.08730158730
"261635639001",0.71950859516,3537.13634154000,710.20694323300,"2545","2064","529","88","5","322","0","18","48","48","0",0.00000000000,2868.62452218000,5457.36572208000,1861838.00133999996,0.18899803536
"261635636003",0.49842469463,4478.10877765000,668.10493860200,"2232","1950","341","31","4","205","0","8","34","59","0",0.00000000000,3912.32621704000,4829.64256889000,1289706.04634999996,0.12634408602
"261635638001",0.31330103805,6990.08217027000,947.97004774900,"2190","1933","310","83","2","117","2","13","40","53","0",0.00000000000,6169.78485622000,4322.33902135000,810702.11756899999,0.11735159817
"261635263004",0.08229845173,18675.92849870000,14896.99957020000,"1537","638","1674","322","8","40","0","448","81","775","0",0.00000000000,7752.27220701000,2144.47177718000,213030.71170099999,0.58490566038
"261635638002",0.18237157197,4863.69662996000,504.46458845100,"887","814","98","14","3","38","0","6","12","25","0",0.00000000000,4463.41494564000,3544.59364653000,471903.14280099998,0.08229988726
"261635254002",0.13690999823,7406.32541923000,6639.39823084000,"1014","137","988","772","2","5","0","79","19","111","0",0.00000000000,1000.65737913000,2581.01255318000,354403.34434299998,0.86489151874
"261635215004",0.23475671505,1282.17844561000,851.94581103800,"301","122","211","144","3","0","0","11","21","32","0",0.00000000000,519.68694473300,3871.83749381000,607716.41377999994,0.59468438538
"261635651002",0.75010870935,441.26937319100,35.99478270740,"331","306","31","8","1","1","0","4","11","6","0",0.00000000000,407.94087068400,5980.53502354000,1941089.30743999989,0.07552870091
"261635213001",0.15448101106,2006.71912926000,1980.82597920000,"310","22","313","268","5","0","0","7","8","25","0",0.00000000000,142.41232530200,2846.02427796000,399895.46239399997,0.92903225807
"261635172001",0.22333068883,259.70456771300,80.59796929030,"58","42","19","13","0","1","0","1","1","3","0",0.00000000000,188.06192834400,3109.92808611000,578152.36501399998,0.27586206897
"261635206003",0.09760477691,9077.42456903000,6854.17272763000,"886","234","676","610","15","9","0","7","11","24","0",0.00000000000,2397.42364464000,2062.75357085000,252674.03101700000,0.73589164786
"261635166002",0.07018799690,11241.23831540000,11369.46536850000,"789","8","800","758","1","2","0","2","18","19","0",0.00000000000,113.97960269100,1725.47851130000,181705.78482700000,0.98986058302
"261635715002",0.26344317285,4710.69334071000,975.54245653700,"1241","1019","261","94","2","43","0","4","79","39","0",0.00000000000,3868.00686074000,4184.38708531000,681853.70502899995,0.17888799355
"261635458002",0.09236576188,11010.57339090000,3984.16028304000,"1017","724","396","178","7","16","0","28","64","103","0",0.00000000000,7838.40229598000,1998.59556971000,239067.57064900000,0.28810226155
"261635458001",0.12085069961,9350.38029257000,3541.55996922000,"1130","752","503","170","11","13","0","75","109","125","0",0.00000000000,6222.55396461000,2365.38665528000,312797.10732800001,0.33451327434
"261635693005",0.09371738939,8173.50979344000,480.16702441900,"766","729","46","22","0","10","0","1","4","9","0",0.00000000000,7778.70579559000,2063.67745370000,242536.09297999999,0.04830287206
"261635215003",0.10649668404,3502.45646941000,2009.45223714000,"373","170","238","168","1","1","0","24","9","35","0",0.00000000000,1596.29383324000,2114.83320724000,275687.42908799998,0.54423592493
"261635264004",0.09098418749,12441.72236100000,10870.02068470000,"1132","387","1385","258","11","16","2","396","62","640","0",0.00000000000,4253.48635487000,1947.92267818000,235516.91729899999,0.65812720848
"261635715004",0.34601302271,3245.54258449000,407.49911345700,"1123","1011","151","7","0","30","0","10","65","39","0",0.00000000000,2921.85534543000,5061.67159586000,895549.48344900005,0.09973285842
"261635691002",0.15168703461,7007.85009582000,448.29144545200,"1063","1026","74","1","4","10","0","6","16","37","0",0.00000000000,6763.92680932000,2793.43522283000,392569.83604700002,0.03480714958
"261635254001",0.12323642358,7741.21783399000,5939.80236319000,"954","414","949","214","8","71","0","217","30","409","0",0.00000000000,3359.39641852000,2506.70499603000,319006.11921500001,0.56603773585
"261635166001",0.08271592838,14700.91702710000,14640.46917750000,"1216","5","1212","1195","1","0","0","1","14","1","0",0.00000000000,60.44784961810,1870.55604898000,214137.34002000000,0.99588815790
"261635739002",0.21492176867,12781.39490950000,2796.36634168000,"2747","2208","613","12","12","39","0","12","464","74","0",0.00000000000,10273.50562800000,3676.27813800000,556300.05960699997,0.19621405169
"261635737004",0.13676013110,10492.82410370000,2047.38031292000,"1435","1179","284","14","0","15","0","4","223","28","0",0.00000000000,8620.93353190000,2625.00508600000,353993.15521200001,0.17839721254
"261635737003",0.12216687832,12409.25544550000,3069.57176258000,"1516","1164","383","19","1","15","0","8","309","31","0",0.00000000000,9527.95075104000,2672.87271618000,316221.14114899997,0.23218997362
"261635694002",0.15820533166,5284.27197258000,271.79867801500,"836","806","44","15","0","7","0","1","7","14","0",0.00000000000,5094.64498792000,2678.38798995000,409422.68500000000,0.03588516746
"261635693002",0.21636988498,5000.69591521000,212.59890212500,"1082","1042","55","10","2","5","0","9","14","15","0",0.00000000000,4815.82730467000,3020.42947831000,559959.51644299994,0.03696857671
"261635261001",0.13622979862,5754.98171448000,2466.42073478000,"784","527","404","72","5","19","0","68","93","147","0",0.00000000000,3868.46347389000,3034.53550714000,352627.72053100000,0.32780612245
"261635640002",0.42644262375,2305.11666811000,741.01410694200,"983","684","351","89","6","133","0","35","36","52","0",0.00000000000,1603.96724414000,4385.30542424000,1103502.87076000008,0.30417090539
"261635215002",0.15237349628,3104.21439137000,2487.30920577000,"473","99","411","312","7","0","0","32","23","37","0",0.00000000000,649.71929121700,2611.83411183000,394445.97368800000,0.79069767442
"261635263003",0.12422905048,11140.71140880000,8999.50531433000,"1384","664","1518","158","13","9","0","400","140","798","0",0.00000000000,5344.96558919000,2320.84009362000,321570.36170299997,0.52023121387
"261635255003",0.15108749370,4732.35727518000,4619.83968962000,"715","43","709","655","0","4","0","11","2","37","0",0.00000000000,284.60330466100,2518.67671726000,391106.87828000000,0.93986013986
"261635172002",0.04837413116,38636.35284160000,31483.76959750000,"1869","352","1526","1507","0","6","0","3","1","9","0",0.00000000000,7276.61647953000,1633.48670750000,125230.24049900001,0.81166399144
"261635207001",0.21341180396,3308.15815663000,2427.23218858000,"706","206","525","459","8","5","0","7","21","25","0",0.00000000000,965.26994372000,3428.99279387000,552468.29373300006,0.70821529745
